YIL;AY;YARDIM_TALEBI;CINSIYET;YAS_ARALIGI;BASVURU_ADEDI
2013;4;AŞEVİ;KADIN;35-44;2
2013;3;AŞEVİ;KADIN;25-34;1
2013;8;AŞEVİ;KADIN;35-44;1
2013;2;AŞEVİ;KADIN;55-64;5
2013;2;AŞEVİ;ERKEK;35-44;4
2013;11;AŞEVİ;ERKEK;55-64;5
2013;10;AŞEVİ;KADIN;35-44;2
2013;11;GIDA;KADIN;65+;71
2013;7;GIDA;ERKEK;55-64;30
2013;1;GIDA;KADIN;45-54;74
2013;5;GIDA;ERKEK;45-54;9
2013;8;GIDA;ERKEK;65+;11
2013;12;GIDA;ERKEK;25-34;20
2013;8;GIDA;KADIN;45-54;36
2013;12;GIDA;ERKEK;65+;25
2013;7;GIDA;KADIN;35-44;159
2013;1;GIDA;ERKEK;55-64;21
2013;1;GIDA;ERKEK;65+;42
2013;12;GIDA;KADIN;35-44;77
2013;12;GIDA;KADIN;45-54;45
2013;12;GIDA;ERKEK;55-64;18
2013;11;GIDA;KADIN;18-24;2
2013;4;GIDA;ERKEK;45-54;218
2013;12;GIDA;KADIN;25-34;54
2013;9;GIDA;KADIN;45-54;134
2013;2;GIDA;KADIN;25-34;524
2013;2;GIDA;KADIN;45-54;22
2013;1;GIDA;ERKEK;25-34;30
2013;11;GIDA;ERKEK;65+;62
2013;7;GIDA;KADIN;25-34;92
2013;4;GIDA;KADIN;25-34;309
2013;4;GIDA;KADIN;55-64;217
2013;6;GIDA;KADIN;65+;7
2013;5;GIDA;KADIN;35-44;50
2013;4;GIDA;ERKEK;25-34;61
2013;3;GIDA;KADIN;35-44;58
2013;10;GIDA;ERKEK;35-44;39
2013;8;GIDA;KADIN;55-64;20
2013;5;GIDA;ERKEK;25-34;13
2013;3;GIDA;KADIN;25-34;36
2013;3;GIDA;ERKEK;55-64;5
2013;8;GIDA;KADIN;65+;15
2013;2;GIDA;KADIN;55-64;4
2013;6;GIDA;ERKEK;45-54;15
2013;12;GIDA;ERKEK;35-44;27
2013;3;GIDA;KADIN;65+;7
2013;2;GIDA;KADIN;65+;18
2013;6;GIDA;KADIN;55-64;3
2013;1;GIDA;KADIN;18-24;2
2013;4;GIDA;KADIN;45-54;448
2013;11;GIDA;KADIN;45-54;133
2013;9;GIDA;ERKEK;55-64;39
2013;4;GIDA;ERKEK;55-64;210
2013;5;GIDA;KADIN;45-54;14
2013;1;GIDA;KADIN;35-44;347
2013;3;GIDA;ERKEK;45-54;13
2013;8;GIDA;ERKEK;25-34;8
2013;7;GIDA;KADIN;65+;150
2013;2;GIDA;KADIN;35-44;360
2013;5;GIDA;ERKEK;65+;10
2013;2;GIDA;ERKEK;45-54;38
2013;1;GIDA;KADIN;65+;32
2013;5;GIDA;ERKEK;35-44;43
2013;6;GIDA;KADIN;35-44;55
2013;12;GIDA;ERKEK;45-54;23
2013;3;GIDA;ERKEK;25-34;5
2013;2;GIDA;ERKEK;65+;14
2013;3;GIDA;KADIN;55-64;11
2013;12;GIDA;KADIN;65+;19
2013;10;GIDA;ERKEK;65+;33
2013;7;GIDA;ERKEK;65+;430
2013;9;GIDA;KADIN;65+;64
2013;10;GIDA;KADIN;35-44;121
2013;10;GIDA;ERKEK;55-64;25
2013;4;GIDA;KADIN;65+;322
2013;6;GIDA;KADIN;45-54;14
2013;5;GIDA;KADIN;65+;9
2013;10;GIDA;KADIN;25-34;82
2013;11;GIDA;KADIN;55-64;52
2013;11;GIDA;ERKEK;55-64;61
2013;7;GIDA;KADIN;45-54;52
2013;4;GIDA;ERKEK;35-44;193
2013;9;GIDA;KADIN;35-44;340
2013;9;GIDA;KADIN;25-34;201
2013;1;GIDA;ERKEK;45-54;78
2013;8;GIDA;ERKEK;45-54;17
2013;11;GIDA;KADIN;25-34;289
2013;5;GIDA;ERKEK;55-64;5
2013;10;GIDA;KADIN;45-54;75
2013;2;GIDA;ERKEK;25-34;66
2013;7;GIDA;ERKEK;45-54;62
2013;2;GIDA;ERKEK;55-64;15
2013;10;GIDA;ERKEK;25-34;15
2013;6;GIDA;ERKEK;55-64;4
2013;8;GIDA;ERKEK;55-64;11
2013;6;GIDA;ERKEK;35-44;30
2013;10;GIDA;KADIN;18-24;2
2013;10;GIDA;ERKEK;45-54;40
2013;7;GIDA;ERKEK;35-44;77
2013;4;GIDA;ERKEK;65+;294
2013;1;GIDA;KADIN;25-34;357
2013;2;GIDA;ERKEK;35-44;177
2013;8;GIDA;KADIN;25-34;30
2013;1;GIDA;KADIN;55-64;23
2013;10;GIDA;KADIN;65+;35
2013;8;GIDA;KADIN;35-44;73
2013;3;GIDA;ERKEK;35-44;37
2013;10;GIDA;KADIN;55-64;45
2013;9;GIDA;ERKEK;65+;49
2013;11;GIDA;ERKEK;25-34;60
2013;8;GIDA;ERKEK;35-44;23
2013;6;GIDA;KADIN;25-34;40
2013;9;GIDA;ERKEK;25-34;28
2013;5;GIDA;KADIN;55-64;6
2013;12;GIDA;KADIN;55-64;12
2013;2;GIDA;KADIN;18-24;1
2013;4;GIDA;KADIN;18-24;1
2013;8;GIDA;KADIN;18-24;1
2013;1;GIDA;ERKEK;35-44;214
2013;4;GIDA;KADIN;35-44;626
2013;9;GIDA;ERKEK;35-44;123
2013;11;GIDA;ERKEK;35-44;178
2013;11;GIDA;KADIN;35-44;442
2013;7;GIDA;KADIN;55-64;45
2013;3;GIDA;KADIN;45-54;24
2013;5;GIDA;KADIN;25-34;44
2013;9;GIDA;KADIN;55-64;57
2013;11;GIDA;ERKEK;45-54;104
2013;7;GIDA;ERKEK;25-34;19
2013;9;GIDA;ERKEK;45-54;81
2013;6;GIDA;ERKEK;25-34;7
2013;6;GIDA;ERKEK;65+;2
2013;3;GIDA;ERKEK;65+;3
2013;5;GÖRME ENGELLİ BASTON;KADIN;25-34;2
2013;4;GÖRME ENGELLİ BASTON;ERKEK;45-54;3
2013;4;GÖRME ENGELLİ BASTON;KADIN;65+;1
2013;4;GÖRME ENGELLİ BASTON;ERKEK;25-34;1
2013;5;GÖRME ENGELLİ BASTON;ERKEK;65+;9
2013;5;GÖRME ENGELLİ BASTON;ERKEK;35-44;6
2013;4;GÖRME ENGELLİ BASTON;ERKEK;55-64;5
2013;5;GÖRME ENGELLİ BASTON;KADIN;18-24;1
2013;5;GÖRME ENGELLİ BASTON;ERKEK;25-34;7
2013;4;GÖRME ENGELLİ BASTON;ERKEK;35-44;1
2013;4;GÖRME ENGELLİ BASTON;ERKEK;65+;5
2013;4;GÖRME ENGELLİ BASTON;KADIN;35-44;1
2013;5;GÖRME ENGELLİ BASTON;KADIN;45-54;2
2013;4;GÖRME ENGELLİ BASTON;KADIN;25-34;1
2013;5;GÖRME ENGELLİ BASTON;KADIN;35-44;4
2013;5;GÖRME ENGELLİ BASTON;KADIN;55-64;4
2013;5;GÖRME ENGELLİ BASTON;ERKEK;45-54;7
2013;4;GÖRME ENGELLİ BASTON;KADIN;18-24;6
2013;4;GÖRME ENGELLİ BASTON;ERKEK;18-24;3
2013;5;GÖRME ENGELLİ BASTON;ERKEK;55-64;9
2013;12;HASTA ÖNÜ YEMEK MASASI;KADIN;65+;2
2013;8;HASTA ÖNÜ YEMEK MASASI;ERKEK;25-34;1
2013;11;HASTA ÖNÜ YEMEK MASASI;KADIN;65+;3
2013;10;HASTA ÖNÜ YEMEK MASASI;KADIN;65+;3
2013;8;HASTA ÖNÜ YEMEK MASASI;KADIN;65+;1
2013;6;HASTA ÖNÜ YEMEK MASASI;KADIN;65+;2
2013;3;HASTA ÖNÜ YEMEK MASASI;KADIN;25-34;1
2013;10;HASTA ÖNÜ YEMEK MASASI;ERKEK;35-44;1
2013;7;HASTA ÖNÜ YEMEK MASASI;KADIN;65+;1
2013;4;HASTA ÖNÜ YEMEK MASASI;KADIN;65+;3
2013;2;HASTA ÖNÜ YEMEK MASASI;ERKEK;25-34;1
2013;10;HASTA ÖNÜ YEMEK MASASI;KADIN;35-44;1
2013;5;HASTA ÖNÜ YEMEK MASASI;KADIN;55-64;1
2013;12;HASTA ÖNÜ YEMEK MASASI;ERKEK;65+;1
2013;11;HASTA ÖNÜ YEMEK MASASI;ERKEK;65+;1
2013;12;HASTA ÖNÜ YEMEK MASASI;KADIN;18 Altı;1
2013;11;HASTA ÖNÜ YEMEK MASASI;KADIN;55-64;1
2013;5;HASTA ÖNÜ YEMEK MASASI;ERKEK;65+;1
2013;7;HASTA ÖNÜ YEMEK MASASI;KADIN;45-54;1
2013;8;HASTA ÖNÜ YEMEK MASASI;ERKEK;55-64;1
2013;2;HASTA ÖNÜ YEMEK MASASI;KADIN;35-44;1
2013;7;HASTA ÖNÜ YEMEK MASASI;ERKEK;65+;1
2013;3;HASTA ÖNÜ YEMEK MASASI;KADIN;65+;1
2013;2;HASTA ÖNÜ YEMEK MASASI;ERKEK;65+;1
2013;9;HASTA ÖNÜ YEMEK MASASI;KADIN;25-34;1
2013;2;HASTA ÖNÜ YEMEK MASASI;ERKEK;35-44;1
2013;2;HASTA ÖNÜ YEMEK MASASI;KADIN;65+;3
2013;4;HASTA YATAĞI;KADIN;18 Altı;2
2013;4;HASTA YATAĞI;KADIN;18-24;2
2013;3;HASTA YATAĞI;KADIN;18 Altı;2
2013;3;HASTA YATAĞI;ERKEK;18-24;2
2013;12;HASTA YATAĞI;KADIN;18 Altı;1
2013;8;HASTA YATAĞI;KADIN;65+;1
2013;10;HASTA YATAĞI;KADIN;35-44;1
2013;11;HASTA YATAĞI;KADIN;65+;4
2013;4;HASTA YATAĞI;ERKEK;45-54;3
2013;4;HASTA YATAĞI;ERKEK;25-34;2
2013;10;HASTA YATAĞI;KADIN;65+;5
2013;3;HASTA YATAĞI;KADIN;35-44;5
2013;7;HASTA YATAĞI;ERKEK;65+;2
2013;2;HASTA YATAĞI;KADIN;35-44;1
2013;3;HASTA YATAĞI;ERKEK;65+;29
2013;4;HASTA YATAĞI;KADIN;45-54;2
2013;12;HASTA YATAĞI;KADIN;65+;2
2013;3;HASTA YATAĞI;ERKEK;45-54;4
2013;3;HASTA YATAĞI;KADIN;25-34;11
2013;3;HASTA YATAĞI;KADIN;55-64;6
2013;2;HASTA YATAĞI;ERKEK;25-34;1
2013;4;HASTA YATAĞI;ERKEK;55-64;4
2013;5;HASTA YATAĞI;KADIN;55-64;1
2013;11;HASTA YATAĞI;ERKEK;65+;1
2013;11;HASTA YATAĞI;KADIN;55-64;1
2013;3;HASTA YATAĞI;KADIN;45-54;2
2013;8;HASTA YATAĞI;ERKEK;25-34;1
2013;3;HASTA YATAĞI;ERKEK;25-34;7
2013;4;HASTA YATAĞI;KADIN;65+;21
2013;5;HASTA YATAĞI;ERKEK;65+;2
2013;6;HASTA YATAĞI;ERKEK;65+;2
2013;3;HASTA YATAĞI;BELİRSİZ;65+;1
2013;2;HASTA YATAĞI;ERKEK;35-44;1
2013;2;HASTA YATAĞI;ERKEK;65+;1
2013;8;HASTA YATAĞI;ERKEK;55-64;1
2013;4;HASTA YATAĞI;ERKEK;18 Altı;1
2013;3;HASTA YATAĞI;KADIN;65+;54
2013;3;HASTA YATAĞI;ERKEK;55-64;7
2013;4;HASTA YATAĞI;ERKEK;65+;14
2013;3;HASTA YATAĞI;ERKEK;18 Altı;1
2013;9;HASTA YATAĞI;KADIN;25-34;1
2013;7;HASTA YATAĞI;KADIN;65+;1
2013;6;HASTA YATAĞI;KADIN;65+;5
2013;12;HASTA YATAĞI;ERKEK;65+;1
2013;4;HASTA YATAĞI;KADIN;55-64;1
2013;4;HASTA YATAĞI;ERKEK;35-44;1
2013;2;HASTA YATAĞI;KADIN;65+;3
2013;3;HASTA YATAĞI;KADIN;18-24;6
2013;3;HASTA YATAĞI;ERKEK;35-44;2
2013;4;HASTA YATAĞI;ERKEK;18-24;4
2013;7;HASTA YATAĞI;KADIN;45-54;1
2013;10;HASTA YATAĞI;ERKEK;35-44;1
2013;4;HASTA YATAĞI;KADIN;25-34;1
2013;9;HASTA YATAĞI;KADIN;45-54;1
2013;11;MANUEL TEKERLEKLİ SANDALYE;KADIN;18-24;1
2013;3;MANUEL TEKERLEKLİ SANDALYE;ERKEK;65+;45
2013;3;MANUEL TEKERLEKLİ SANDALYE;KADIN;55-64;20
2013;3;MANUEL TEKERLEKLİ SANDALYE;KADIN;45-54;14
2013;5;MANUEL TEKERLEKLİ SANDALYE;ERKEK;65+;5
2013;6;MANUEL TEKERLEKLİ SANDALYE;KADIN;65+;5
2013;8;MANUEL TEKERLEKLİ SANDALYE;ERKEK;25-34;1
2013;8;MANUEL TEKERLEKLİ SANDALYE;KADIN;18 Altı;1
2013;4;MANUEL TEKERLEKLİ SANDALYE;ERKEK;18 Altı;2
2013;2;MANUEL TEKERLEKLİ SANDALYE;KADIN;65+;1
2013;5;MANUEL TEKERLEKLİ SANDALYE;KADIN;45-54;2
2013;3;MANUEL TEKERLEKLİ SANDALYE;KADIN;25-34;23
2013;5;MANUEL TEKERLEKLİ SANDALYE;ERKEK;18-24;1
2013;4;MANUEL TEKERLEKLİ SANDALYE;ERKEK;45-54;7
2013;4;MANUEL TEKERLEKLİ SANDALYE;KADIN;55-64;8
2013;4;MANUEL TEKERLEKLİ SANDALYE;KADIN;25-34;5
2013;7;MANUEL TEKERLEKLİ SANDALYE;ERKEK;18 Altı;1
2013;11;MANUEL TEKERLEKLİ SANDALYE;ERKEK;25-34;1
2013;4;MANUEL TEKERLEKLİ SANDALYE;KADIN;18-24;7
2013;3;MANUEL TEKERLEKLİ SANDALYE;KADIN;18-24;19
2013;3;MANUEL TEKERLEKLİ SANDALYE;ERKEK;18 Altı;9
2013;3;MANUEL TEKERLEKLİ SANDALYE;KADIN;35-44;19
2013;3;MANUEL TEKERLEKLİ SANDALYE;ERKEK;25-34;40
2013;3;MANUEL TEKERLEKLİ SANDALYE;ERKEK;55-64;23
2013;4;MANUEL TEKERLEKLİ SANDALYE;ERKEK;55-64;9
2013;5;MANUEL TEKERLEKLİ SANDALYE;KADIN;35-44;1
2013;8;MANUEL TEKERLEKLİ SANDALYE;ERKEK;65+;1
2013;5;MANUEL TEKERLEKLİ SANDALYE;ERKEK;18 Altı;2
2013;3;MANUEL TEKERLEKLİ SANDALYE;ERKEK;45-54;25
2013;6;MANUEL TEKERLEKLİ SANDALYE;ERKEK;35-44;2
2013;4;MANUEL TEKERLEKLİ SANDALYE;KADIN;65+;31
2013;5;MANUEL TEKERLEKLİ SANDALYE;KADIN;65+;13
2013;11;MANUEL TEKERLEKLİ SANDALYE;ERKEK;65+;2
2013;6;MANUEL TEKERLEKLİ SANDALYE;ERKEK;25-34;1
2013;5;MANUEL TEKERLEKLİ SANDALYE;KADIN;55-64;1
2013;4;MANUEL TEKERLEKLİ SANDALYE;ERKEK;18-24;7
2013;4;MANUEL TEKERLEKLİ SANDALYE;ERKEK;25-34;13
2013;7;MANUEL TEKERLEKLİ SANDALYE;ERKEK;65+;2
2013;10;MANUEL TEKERLEKLİ SANDALYE;KADIN;35-44;1
2013;6;MANUEL TEKERLEKLİ SANDALYE;ERKEK;65+;3
2013;4;MANUEL TEKERLEKLİ SANDALYE;KADIN;35-44;2
2013;12;MANUEL TEKERLEKLİ SANDALYE;KADIN;65+;3
2013;11;MANUEL TEKERLEKLİ SANDALYE;KADIN;55-64;1
2013;10;MANUEL TEKERLEKLİ SANDALYE;ERKEK;35-44;1
2013;5;MANUEL TEKERLEKLİ SANDALYE;KADIN;25-34;1
2013;3;MANUEL TEKERLEKLİ SANDALYE;ERKEK;18-24;35
2013;5;MANUEL TEKERLEKLİ SANDALYE;ERKEK;25-34;5
2013;11;MANUEL TEKERLEKLİ SANDALYE;KADIN;65+;4
2013;3;MANUEL TEKERLEKLİ SANDALYE;KADIN;18 Altı;10
2013;8;MANUEL TEKERLEKLİ SANDALYE;KADIN;65+;4
2013;8;MANUEL TEKERLEKLİ SANDALYE;ERKEK;18-24;1
2013;4;MANUEL TEKERLEKLİ SANDALYE;KADIN;18 Altı;1
2013;3;MANUEL TEKERLEKLİ SANDALYE;ERKEK;35-44;30
2013;6;MANUEL TEKERLEKLİ SANDALYE;ERKEK;18-24;1
2013;7;MANUEL TEKERLEKLİ SANDALYE;KADIN;65+;1
2013;6;MANUEL TEKERLEKLİ SANDALYE;KADIN;18 Altı;1
2013;11;MANUEL TEKERLEKLİ SANDALYE;ERKEK;35-44;1
2013;10;MANUEL TEKERLEKLİ SANDALYE;ERKEK;65+;1
2013;4;MANUEL TEKERLEKLİ SANDALYE;KADIN;45-54;3
2013;3;MANUEL TEKERLEKLİ SANDALYE;BELİRSİZ;65+;1
2013;4;MANUEL TEKERLEKLİ SANDALYE;ERKEK;65+;20
2013;7;MANUEL TEKERLEKLİ SANDALYE;ERKEK;35-44;3
2013;6;MANUEL TEKERLEKLİ SANDALYE;KADIN;18-24;1
2013;3;MANUEL TEKERLEKLİ SANDALYE;KADIN;65+;119
2013;5;MANUEL TEKERLEKLİ SANDALYE;KADIN;18-24;3
2013;4;MANUEL TEKERLEKLİ SANDALYE;ERKEK;35-44;9
2013;10;MANUEL TEKERLEKLİ SANDALYE;KADIN;65+;2
2013;8;MANUEL TEKERLEKLİ SANDALYE;KADIN;45-54;1
2013;8;MANUEL TEKERLEKLİ SANDALYE;ERKEK;45-54;1
2013;11;MANUEL TEKERLEKLİ SANDALYE;ERKEK;18 Altı;1
2013;10;MANUEL TEKERLEKLİ SANDALYE;ERKEK;55-64;1
2013;6;MANUEL TEKERLEKLİ SANDALYE;KADIN;35-44;1
2013;3;NAKDİ YARDIM;ERKEK;55-64;8
2013;10;NAKDİ YARDIM;KADIN;45-54;8
2013;3;NAKDİ YARDIM;KADIN;35-44;62
2013;7;NAKDİ YARDIM;KADIN;35-44;378
2013;9;NAKDİ YARDIM;ERKEK;45-54;51
2013;6;NAKDİ YARDIM;ERKEK;55-64;36
2013;10;NAKDİ YARDIM;ERKEK;25-34;14
2013;6;NAKDİ YARDIM;KADIN;45-54;104
2013;10;NAKDİ YARDIM;KADIN;25-34;21
2013;5;NAKDİ YARDIM;KADIN;65+;25
2013;5;NAKDİ YARDIM;KADIN;55-64;16
2013;8;NAKDİ YARDIM;ERKEK;35-44;26
2013;7;NAKDİ YARDIM;ERKEK;55-64;73
2013;7;NAKDİ YARDIM;ERKEK;35-44;124
2013;4;NAKDİ YARDIM;KADIN;35-44;74
2013;2;NAKDİ YARDIM;KADIN;45-54;18
2013;11;NAKDİ YARDIM;KADIN;55-64;43
2013;8;NAKDİ YARDIM;ERKEK;55-64;21
2013;3;NAKDİ YARDIM;KADIN;55-64;14
2013;5;NAKDİ YARDIM;ERKEK;65+;88
2013;1;NAKDİ YARDIM;KADIN;25-34;306
2013;4;NAKDİ YARDIM;KADIN;25-34;44
2013;2;NAKDİ YARDIM;KADIN;35-44;286
2013;11;NAKDİ YARDIM;KADIN;25-34;261
2013;1;NAKDİ YARDIM;ERKEK;55-64;8
2013;4;NAKDİ YARDIM;ERKEK;25-34;8
2013;6;NAKDİ YARDIM;ERKEK;25-34;27
2013;6;NAKDİ YARDIM;ERKEK;45-54;52
2013;4;NAKDİ YARDIM;ERKEK;65+;43
2013;12;NAKDİ YARDIM;KADIN;35-44;41
2013;12;NAKDİ YARDIM;ERKEK;65+;14
2013;12;NAKDİ YARDIM;KADIN;55-64;7
2013;1;NAKDİ YARDIM;ERKEK;65+;8
2013;11;NAKDİ YARDIM;KADIN;18-24;2
2013;11;NAKDİ YARDIM;ERKEK;35-44;173
2013;4;NAKDİ YARDIM;ERKEK;35-44;49
2013;4;NAKDİ YARDIM;ERKEK;45-54;27
2013;2;NAKDİ YARDIM;KADIN;25-34;479
2013;9;NAKDİ YARDIM;ERKEK;35-44;113
2013;12;NAKDİ YARDIM;KADIN;65+;16
2013;11;NAKDİ YARDIM;ERKEK;65+;60
2013;1;NAKDİ YARDIM;KADIN;45-54;44
2013;9;NAKDİ YARDIM;KADIN;65+;20
2013;7;NAKDİ YARDIM;KADIN;65+;120
2013;5;NAKDİ YARDIM;KADIN;35-44;125
2013;6;NAKDİ YARDIM;KADIN;35-44;149
2013;12;NAKDİ YARDIM;KADIN;25-34;27
2013;11;NAKDİ YARDIM;KADIN;45-54;122
2013;1;NAKDİ YARDIM;KADIN;55-64;2
2013;8;NAKDİ YARDIM;KADIN;65+;6
2013;11;NAKDİ YARDIM;ERKEK;25-34;61
2013;8;NAKDİ YARDIM;KADIN;35-44;33
2013;8;NAKDİ YARDIM;KADIN;25-34;20
2013;9;NAKDİ YARDIM;ERKEK;65+;37
2013;12;NAKDİ YARDIM;ERKEK;25-34;15
2013;7;NAKDİ YARDIM;ERKEK;18-24;1
2013;10;NAKDİ YARDIM;ERKEK;55-64;4
2013;2;NAKDİ YARDIM;KADIN;55-64;1
2013;9;NAKDİ YARDIM;KADIN;25-34;115
2013;10;NAKDİ YARDIM;ERKEK;35-44;24
2013;11;NAKDİ YARDIM;ERKEK;45-54;97
2013;1;NAKDİ YARDIM;ERKEK;35-44;188
2013;7;NAKDİ YARDIM;ERKEK;65+;144
2013;6;NAKDİ YARDIM;KADIN;55-64;47
2013;9;NAKDİ YARDIM;ERKEK;25-34;20
2013;5;NAKDİ YARDIM;KADIN;18-24;1
2013;5;NAKDİ YARDIM;KADIN;45-54;42
2013;4;NAKDİ YARDIM;KADIN;65+;37
2013;3;NAKDİ YARDIM;ERKEK;45-54;14
2013;9;NAKDİ YARDIM;KADIN;45-54;60
2013;6;NAKDİ YARDIM;KADIN;25-34;116
2013;10;NAKDİ YARDIM;KADIN;55-64;5
2013;12;NAKDİ YARDIM;ERKEK;55-64;12
2013;10;NAKDİ YARDIM;ERKEK;45-54;10
2013;2;NAKDİ YARDIM;KADIN;65+;3
2013;2;NAKDİ YARDIM;ERKEK;45-54;24
2013;4;NAKDİ YARDIM;ERKEK;55-64;18
2013;5;NAKDİ YARDIM;ERKEK;25-34;21
2013;10;NAKDİ YARDIM;KADIN;35-44;31
2013;10;NAKDİ YARDIM;KADIN;65+;8
2013;9;NAKDİ YARDIM;ERKEK;55-64;22
2013;3;NAKDİ YARDIM;KADIN;18-24;1
2013;1;NAKDİ YARDIM;KADIN;65+;3
2013;6;NAKDİ YARDIM;KADIN;18-24;1
2013;5;NAKDİ YARDIM;ERKEK;35-44;80
2013;2;NAKDİ YARDIM;ERKEK;35-44;161
2013;5;NAKDİ YARDIM;ERKEK;45-54;32
2013;11;NAKDİ YARDIM;KADIN;65+;67
2013;5;NAKDİ YARDIM;ERKEK;18-24;1
2013;7;NAKDİ YARDIM;ERKEK;45-54;102
2013;5;NAKDİ YARDIM;KADIN;25-34;137
2013;3;NAKDİ YARDIM;ERKEK;65+;20
2013;9;NAKDİ YARDIM;KADIN;35-44;220
2013;7;NAKDİ YARDIM;KADIN;55-64;86
2013;6;NAKDİ YARDIM;ERKEK;65+;60
2013;11;NAKDİ YARDIM;ERKEK;55-64;60
2013;6;NAKDİ YARDIM;KADIN;65+;53
2013;5;NAKDİ YARDIM;ERKEK;55-64;17
2013;8;NAKDİ YARDIM;KADIN;55-64;13
2013;8;NAKDİ YARDIM;ERKEK;65+;20
2013;10;NAKDİ YARDIM;KADIN;18-24;1
2013;3;NAKDİ YARDIM;ERKEK;35-44;40
2013;8;NAKDİ YARDIM;ERKEK;45-54;19
2013;7;NAKDİ YARDIM;ERKEK;25-34;49
2013;1;NAKDİ YARDIM;KADIN;18-24;1
2013;10;NAKDİ YARDIM;ERKEK;65+;10
2013;12;NAKDİ YARDIM;KADIN;45-54;13
2013;7;NAKDİ YARDIM;KADIN;25-34;267
2013;2;NAKDİ YARDIM;ERKEK;25-34;60
2013;4;NAKDİ YARDIM;KADIN;45-54;39
2013;1;NAKDİ YARDIM;KADIN;35-44;263
2013;1;NAKDİ YARDIM;ERKEK;25-34;25
2013;1;NAKDİ YARDIM;ERKEK;45-54;45
2013;9;NAKDİ YARDIM;KADIN;55-64;13
2013;6;NAKDİ YARDIM;ERKEK;35-44;65
2013;3;NAKDİ YARDIM;KADIN;65+;19
2013;3;NAKDİ YARDIM;KADIN;45-54;24
2013;3;NAKDİ YARDIM;KADIN;25-34;36
2013;3;NAKDİ YARDIM;ERKEK;25-34;8
2013;8;NAKDİ YARDIM;KADIN;45-54;21
2013;12;NAKDİ YARDIM;ERKEK;45-54;22
2013;4;NAKDİ YARDIM;KADIN;55-64;9
2013;2;NAKDİ YARDIM;ERKEK;65+;2
2013;8;NAKDİ YARDIM;ERKEK;25-34;8
2013;7;NAKDİ YARDIM;KADIN;18-24;1
2013;7;NAKDİ YARDIM;KADIN;45-54;135
2013;11;NAKDİ YARDIM;KADIN;35-44;370
2013;12;NAKDİ YARDIM;ERKEK;35-44;25
2013;2;NAKDİ YARDIM;KADIN;18-24;1
2013;12;OKUL;BELİRSİZ;65+;19
2013;5;OKUL;BELİRSİZ;65+;1
2013;1;OKUL;BELİRSİZ;65+;50
2013;3;OKUL;BELİRSİZ;65+;2
2013;11;OKUL;BELİRSİZ;65+;14
2013;9;OKUL;BELİRSİZ;65+;127
2013;10;OKUL;BELİRSİZ;65+;136
2013;2;OKUL;BELİRSİZ;65+;7
2013;4;OKUL;BELİRSİZ;65+;1
2013;11;SÜT;KADIN;55-64;15
2013;3;SÜT;KADIN;55-64;3
2013;5;SÜT;ERKEK;65+;12
2013;9;SÜT;KADIN;65+;10
2013;11;SÜT;ERKEK;65+;16
2013;8;SÜT;KADIN;65+;14
2013;7;SÜT;BELİRSİZ;45-54;1
2013;2;SÜT;KADIN;35-44;3975
2013;2;SÜT;ERKEK;35-44;1549
2013;11;SÜT;ERKEK;45-54;549
2013;11;SÜT;ERKEK;55-64;61
2013;2;SÜT;ERKEK;55-64;121
2013;10;SÜT;ERKEK;55-64;87
2013;12;SÜT;KADIN;45-54;50
2013;4;SÜT;ERKEK;35-44;914
2013;7;SÜT;ERKEK;65+;57
2013;3;SÜT;ERKEK;35-44;511
2013;4;SÜT;ERKEK;25-34;161
2013;6;SÜT;ERKEK;25-34;203
2013;2;SÜT;KADIN;25-34;2285
2013;10;SÜT;KADIN;35-44;320
2013;10;SÜT;KADIN;45-54;93
2013;12;SÜT;KADIN;35-44;322
2013;11;SÜT;KADIN;45-54;58
2013;1;SÜT;KADIN;65+;45
2013;9;SÜT;KADIN;45-54;78
2013;8;SÜT;KADIN;25-34;296
2013;10;SÜT;BELİRSİZ;45-54;3
2013;8;SÜT;ERKEK;35-44;317
2013;10;SÜT;BELİRSİZ;35-44;10
2013;1;SÜT;ERKEK;55-64;41
2013;4;SÜT;BELİRSİZ;35-44;6
2013;9;SÜT;ERKEK;25-34;406
2013;10;SÜT;BELİRSİZ;25-34;1
2013;1;SÜT;KADIN;35-44;1252
2013;7;SÜT;KADIN;35-44;836
2013;1;SÜT;KADIN;45-54;260
2013;11;SÜT;KADIN;35-44;243
2013;10;SÜT;KADIN;25-34;171
2013;7;SÜT;KADIN;55-64;39
2013;6;SÜT;KADIN;25-34;841
2013;1;SÜT;ERKEK;65+;46
2013;2;SÜT;KADIN;65+;80
2013;5;SÜT;KADIN;45-54;221
2013;6;SÜT;KADIN;65+;5
2013;10;SÜT;ERKEK;65+;42
2013;12;SÜT;KADIN;25-34;214
2013;9;SÜT;KADIN;25-34;233
2013;11;SÜT;BELİRSİZ;35-44;7
2013;9;SÜT;BELİRSİZ;45-54;2
2013;2;SÜT;KADIN;18-24;3
2013;12;SÜT;KADIN;55-64;11
2013;9;SÜT;KADIN;18-24;2
2013;8;SÜT;KADIN;18-24;1
2013;3;SÜT;ERKEK;65+;1
2013;9;SÜT;ERKEK;35-44;1601
2013;12;SÜT;ERKEK;35-44;1686
2013;2;SÜT;ERKEK;45-54;605
2013;6;SÜT;ERKEK;35-44;942
2013;12;SÜT;ERKEK;55-64;43
